object_id,objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,objectName,title,culture,period,dynasty,reign,portfolio,constituents,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,department,classification,creditLine,rightsAndReproduction,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,linkResource,objectURL,objectWikidata_URL,metadataDate,repository,tags,isTimelineWork,GalleryNumber,image_downloaded
436518,436518,False,20.92,1920,True,https://images.metmuseum.org/CRDImages/ep/original/DT2956.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT2956.jpg,[],"Painting, altarpiece",Madonna and Child with Saints,,,,,,"[{'constituentID': 165428, 'role': 'Artist', 'name': 'Girolamo dai Libri', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500023072', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q1440424', 'gender': ''}]",Artist,,Girolamo dai Libri,"Italian, Verona 1474–1555 Verona",,Girolamo dai Libri,Italian,1474.0,1555.0,,https://www.wikidata.org/wiki/Q1440424,http://vocab.getty.edu/page/ulan/500023072,ca. 1520,1515,1525,Tempera and oil on canvas,"Arched top, 157 x 81 1/2 in. (398.8 x 207 cm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 398.8, 'Width': 207}}]",European Paintings,Paintings,"Fletcher Fund, 1920",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436518,https://www.wikidata.org/wiki/Q19905201,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY","['Men', 'Women', 'Peacocks', 'Angels', 'Madonna and Child', 'Saints']",True,961.0,False
436519,436519,False,87.15.74,1887,True,https://images.metmuseum.org/CRDImages/ep/original/DP-23348-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23348-001.jpg,[],Painting,Before the Mirror,,,,,,"[{'constituentID': 107710, 'role': 'Artist', 'name': 'Pierre-Paul-Léon Glaize', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500028770', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q3383448', 'gender': ''}]",Artist,,Pierre-Paul-Léon Glaize,"French, Paris 1842–1932 Paris",,"Glaize, Pierre-Paul-Léon",French,1842.0,1932.0,,https://www.wikidata.org/wiki/Q3383448,http://vocab.getty.edu/page/ulan/500028770,1873,1873,1873,Oil on canvas,39 3/4 x 29 7/8 in. (101 x 75.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 101, 'Width': 75.9}}]",European Paintings,Paintings,"Catharine Lorillard Wolfe Collection, Bequest of Catharine Lorillard Wolfe, 1887",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436519,https://www.wikidata.org/wiki/Q19913251,2025-01-30T04:54:21.21Z,"Metropolitan Museum of Art, New York, NY","['Women', 'Mirrors']",False,,False
436520,436520,False,63.120,1963,True,https://images.metmuseum.org/CRDImages/ep/original/DP317663.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP317663.jpg,['https://images.metmuseum.org/CRDImages/ep/original/DP317661.jpg'],Painting,"Marie Adélaïde de Savoie (1685–1712), Duchesse de Bourgogne",,,,,,"[{'constituentID': 164546, 'role': 'Artist', 'name': 'Pierre Gobert', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500028944', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q762544', 'gender': ''}]",Artist,,Pierre Gobert,"French, Fontainebleau 1662–1744 Paris",,"Gobert, Pierre",French,1662.0,1744.0,,https://www.wikidata.org/wiki/Q762544,http://vocab.getty.edu/page/ulan/500028944,1710,1710,1710,Oil on canvas,"Oval, 28 3/4 x 23 1/4 in. (73 x 59.1 cm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 73, 'Width': 59.1}}]",European Paintings,Paintings,"Gift of the Marquis de La Bégassière, 1963",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436520,https://www.wikidata.org/wiki/Q19912365,2025-10-01T04:51:25.27Z,"Metropolitan Museum of Art, New York, NY","['Portraits', 'Women']",False,,False
436521,436521,False,29.100.15,1929,True,https://images.metmuseum.org/CRDImages/ep/original/DP347299.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP347299.jpg,"['https://images.metmuseum.org/CRDImages/ep/original/LC-29_100_15-Xray.jpg', 'https://images.metmuseum.org/CRDImages/ep/original/LC-29_100_15-IRR.jpg']",Painting,Portrait of a Man,,,,,,"[{'constituentID': 165215, 'role': 'Artist', 'name': 'Hugo van der Goes', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500007457', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q215251', 'gender': ''}]",Artist,,Hugo van der Goes,"Netherlandish, Ghent, active by 1467–died 1482 Roode-Klooster",,"Goes, Hugo van der",Netherlandish,1467.0,1482.0,,https://www.wikidata.org/wiki/Q215251,http://vocab.getty.edu/page/ulan/500007457,ca. 1475,1470,1480,Oil on wood,"Oval, overall 12 1/2 x 10 1/2 in. (31.8 x 26.7 cm); painted surface 12 1/2 x 10 1/4 in. (31.8 x 26 cm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 31.8, 'Width': 26.7}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 5.7150116, 'Height': 46.037594, 'Width': 40.322582}}]",European Paintings,Paintings,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436521,https://www.wikidata.org/wiki/Q20167120,2025-06-19T04:50:33.487Z,"Metropolitan Museum of Art, New York, NY","['Men', 'Portraits']",False,602.0,False
436522,436522,False,22.60.53,1922,True,https://images.metmuseum.org/CRDImages/ep/original/DP-19585-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19585-001.jpg,"['https://images.metmuseum.org/CRDImages/ep/original/LC-22_60_53-XRAY.jpg', 'https://images.metmuseum.org/CRDImages/ep/original/LC-22_60_53-IRR.jpg']",Painting,A Benedictine Monk,,,,,,"[{'constituentID': 165215, 'role': 'Artist', 'name': 'Circle of Hugo van der Goes', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500007457', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q215251', 'gender': ''}]",Artist,Circle of,Hugo van der Goes,"Netherlandish, early 1480s",,"Goes, Hugo van der",Netherlandish,1467.0,1482.0,,https://www.wikidata.org/wiki/Q215251,http://vocab.getty.edu/page/ulan/500007457,,1480,1483,Oil on wood,"Overall 9 7/8 x 7 3/8 in. (25.1 x 18.7 cm), with added strip of 3/4 in. (1.9 cm) at right","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 25.1, 'Width': 18.7}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 3.1750064, 'Height': 35.24257, 'Width': 26.035051}}]",European Paintings,Paintings,"The Bequest of Michael Dreicer, 1921",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436522,https://www.wikidata.org/wiki/Q19912002,2025-06-19T04:50:33.487Z,"Metropolitan Museum of Art, New York, NY","['Men', 'Portraits', 'Monks']",True,602.0,False
436523,436523,False,71.100,1871,True,https://images.metmuseum.org/CRDImages/ep/original/DP332733.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP332733.jpg,[],Painting,The Adoration of the Magi,,,,,,"[{'constituentID': 165215, 'role': 'Artist', 'name': 'Copy after Hugo van der Goes', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500007457', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q215251', 'gender': ''}]",Artist,Copy after,Hugo van der Goes,"Netherlandish, late 15th century",,"Goes, Hugo van der",Netherlandish,1467.0,1482.0,,https://www.wikidata.org/wiki/Q215251,http://vocab.getty.edu/page/ulan/500007457,,1470,1499,Oil on wood,29 1/8 x 25 5/8 in. (74 x 65.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 74, 'Width': 65.1}}]",European Paintings,Paintings,"Purchase, 1871",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436523,https://www.wikidata.org/wiki/Q19911561,2025-06-19T04:50:33.487Z,"Metropolitan Museum of Art, New York, NY","['Men', 'Virgin Mary', 'Jesus', 'Adoration of the Magi', 'Saints']",False,,False
436524,436524,False,49.41,1949,True,https://images.metmuseum.org/CRDImages/ep/original/DP229743.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP229743.jpg,[],Painting,Sunflowers,,,,,,"[{'constituentID': 161947, 'role': 'Artist', 'name': 'Vincent van Gogh', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115588', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q5582', 'gender': ''}]",Artist,,Vincent van Gogh,"Dutch, Zundert 1853–1890 Auvers-sur-Oise",,"Gogh, Vincent van",Dutch,1853.0,1890.0,,https://www.wikidata.org/wiki/Q5582,http://vocab.getty.edu/page/ulan/500115588,1887,1887,1887,Oil on canvas,17 x 24 in. (43.2 x 61 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 43.2, 'Width': 61}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 6.35, 'Height': 66.6751, 'Width': 85.0902}}]",European Paintings,Paintings,"Rogers Fund, 1949",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436524,https://www.wikidata.org/wiki/Q9213165,2025-09-26T04:51:03.44Z,"Metropolitan Museum of Art, New York, NY","['Sunflowers', 'Still Life']",False,825.0,False
436525,436525,False,1993.400.4,1993,True,https://images.metmuseum.org/CRDImages/ep/original/DT7098.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT7098.jpg,[],Painting,Bouquet of Flowers in a Vase,,,,,,"[{'constituentID': 161947, 'role': 'Artist', 'name': 'Vincent van Gogh', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115588', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q5582', 'gender': ''}]",Artist,,Vincent van Gogh,"Dutch, Zundert 1853–1890 Auvers-sur-Oise",,"Gogh, Vincent van",Dutch,1853.0,1890.0,,https://www.wikidata.org/wiki/Q5582,http://vocab.getty.edu/page/ulan/500115588,1890,1890,1890,Oil on canvas,25 5/8 x 21 1/4 in. (65.1 x 54 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 65.1, 'Width': 54}}]",European Paintings,Paintings,"The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1993, Bequest of Walter H. Annenberg, 2002",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436525,https://www.wikidata.org/wiki/Q19905329,2025-10-24T04:51:05.727Z,"Metropolitan Museum of Art, New York, NY","['Flowers', 'Still Life']",False,822.0,False
436526,436526,False,64.165.2,1964,True,https://images.metmuseum.org/CRDImages/ep/original/DP124808.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP124808.jpg,[],Painting,"First Steps, after Millet",,,,,,"[{'constituentID': 161947, 'role': 'Artist', 'name': 'Vincent van Gogh', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115588', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q5582', 'gender': ''}]",Artist,,Vincent van Gogh,"Dutch, Zundert 1853–1890 Auvers-sur-Oise",,"Gogh, Vincent van",Dutch,1853.0,1890.0,,https://www.wikidata.org/wiki/Q5582,http://vocab.getty.edu/page/ulan/500115588,1890,1890,1890,Oil on canvas,28 1/2 x 35 7/8 in. (72.4 x 91.1 cm),"[{'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 8.89, 'Height': 95.2502, 'Width': 113.0302}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 72.4, 'Width': 91.1}}]",European Paintings,Paintings,"Gift of George N. and Helen M. Richard, 1964",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436526,https://www.wikidata.org/wiki/Q11816717,2025-09-26T04:51:03.44Z,"Metropolitan Museum of Art, New York, NY","['Gardens', 'Children', 'Men', 'Women']",True,825.0,False
436527,436527,False,56.13,1956,True,https://images.metmuseum.org/CRDImages/ep/original/DP-14936-045.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14936-045.jpg,[],Painting,The Flowering Orchard,,,,,,"[{'constituentID': 161947, 'role': 'Artist', 'name': 'Vincent van Gogh', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115588', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q5582', 'gender': ''}]",Artist,,Vincent van Gogh,"Dutch, Zundert 1853–1890 Auvers-sur-Oise",,"Gogh, Vincent van",Dutch,1853.0,1890.0,,https://www.wikidata.org/wiki/Q5582,http://vocab.getty.edu/page/ulan/500115588,1888,1888,1888,Oil on canvas,28 1/2 x 21 in. (72.4 x 53.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 72.4, 'Width': 53.3}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 11.43, 'Height': 91.440186, 'Width': 71.12014}}, {'elementName': 'Glazing', 'elementDescription': None, 'elementMeasurements': {'Height': 74.93015, 'Width': 55.56261}}]",European Paintings,Paintings,"The Mr. and Mrs. Henry Ittleson Jr. Purchase Fund, 1956",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436527,https://www.wikidata.org/wiki/Q19911620,2025-06-11T04:50:49.767Z,"Metropolitan Museum of Art, New York, NY",['Trees'],True,,False
436528,436528,True,58.187,1958,True,https://images.metmuseum.org/CRDImages/ep/original/DP346474.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP346474.jpg,[],Painting,Irises,,,,,,"[{'constituentID': 161947, 'role': 'Artist', 'name': 'Vincent van Gogh', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115588', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q5582', 'gender': ''}]",Artist,,Vincent van Gogh,"Dutch, Zundert 1853–1890 Auvers-sur-Oise",,"Gogh, Vincent van",Dutch,1853.0,1890.0,,https://www.wikidata.org/wiki/Q5582,http://vocab.getty.edu/page/ulan/500115588,1890,1890,1890,Oil on canvas,29 x 36 1/4 in. (73.7 x 92.1 cm),"[{'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 8.89, 'Height': 97.1552, 'Width': 115.5702}}, {'elementName': 'Other', 'elementDescription': 'plexi', 'elementMeasurements': {'Height': 73.66015, 'Width': 91.916435}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 73.7, 'Width': 92.1}}]",European Paintings,Paintings,"Gift of Adele R. Levy, 1958",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436528,https://www.wikidata.org/wiki/Q19911667,2025-10-10T08:45:47.623Z,"Metropolitan Museum of Art, New York, NY","['Flowers', 'Still Life']",True,825.0,False
436529,436529,False,51.112.3,1951,True,https://images.metmuseum.org/CRDImages/ep/original/DT1396.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1396.jpg,[],Painting,"L'Arlésienne: Madame Joseph-Michel Ginoux (Marie Julien, 1848–1911)",,,,,,"[{'constituentID': 161947, 'role': 'Artist', 'name': 'Vincent van Gogh', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115588', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q5582', 'gender': ''}]",Artist,,Vincent van Gogh,"Dutch, Zundert 1853–1890 Auvers-sur-Oise",,"Gogh, Vincent van",Dutch,1853.0,1890.0,,https://www.wikidata.org/wiki/Q5582,http://vocab.getty.edu/page/ulan/500115588,1888–89,1888,1889,Oil on canvas,36 × 29 in. (91.4 × 73.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 91.4, 'Width': 73.7}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 10.16, 'Height': 114.3002, 'Width': 97.1552}}, {'elementName': 'Glazing', 'elementDescription': None, 'elementMeasurements': {'Height': 92.07519, 'Width': 73.66015}}]",European Paintings,Paintings,"Bequest of Sam A. Lewisohn, 1951",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436529,https://www.wikidata.org/wiki/Q17519173,2025-09-26T04:51:03.44Z,"Metropolitan Museum of Art, New York, NY","['Books', 'Portraits', 'Women']",True,825.0,False
436530,436530,False,62.24,1962,True,https://images.metmuseum.org/CRDImages/ep/original/DT1494.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1494.jpg,[],Painting,Oleanders,,,,,,"[{'constituentID': 161947, 'role': 'Artist', 'name': 'Vincent van Gogh', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115588', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q5582', 'gender': ''}]",Artist,,Vincent van Gogh,"Dutch, Zundert 1853–1890 Auvers-sur-Oise",,"Gogh, Vincent van",Dutch,1853.0,1890.0,,https://www.wikidata.org/wiki/Q5582,http://vocab.getty.edu/page/ulan/500115588,1888,1888,1888,Oil on canvas,23 3/4 x 29 in. (60.3 x 73.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 60.3, 'Width': 73.7}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 6.6675, 'Height': 81.9152, 'Width': 96.5202}}]",European Paintings,Paintings,"Gift of Mr. and Mrs. John L. Loeb, 1962",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436530,https://www.wikidata.org/wiki/Q19911666,2025-10-24T04:51:05.727Z,"Metropolitan Museum of Art, New York, NY","['Books', 'Flowers', 'Still Life']",True,825.0,False
436531,436531,False,1984.393,1984,True,https://images.metmuseum.org/CRDImages/ep/original/DT2163.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT2163.jpg,[],Painting,Peasant Woman Cooking by a Fireplace,,,,,,"[{'constituentID': 161947, 'role': 'Artist', 'name': 'Vincent van Gogh', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115588', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q5582', 'gender': ''}]",Artist,,Vincent van Gogh,"Dutch, Zundert 1853–1890 Auvers-sur-Oise",,"Gogh, Vincent van",Dutch,1853.0,1890.0,,https://www.wikidata.org/wiki/Q5582,http://vocab.getty.edu/page/ulan/500115588,1885,1885,1885,Oil on canvas,17 3/8 x 15 in. (44.1 x 38.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 44.1, 'Width': 38.1}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 8.255, 'Height': 60.9601, 'Width': 55.8801}}]",European Paintings,Paintings,"Gift of Mr. and Mrs. Mortimer Hays, 1984",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436531,https://www.wikidata.org/wiki/Q19906011,2025-07-02T04:50:13.22Z,"Metropolitan Museum of Art, New York, NY","['Food', 'Fireplaces', 'Women', 'Cooking']",True,825.0,False
436532,436532,True,67.187.70a,1967,True,https://images.metmuseum.org/CRDImages/ep/original/DT1502_cropped2.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1502_cropped2.jpg,[],Painting,Self-Portrait with a Straw Hat (obverse: The Potato Peeler),,,,,,"[{'constituentID': 161947, 'role': 'Artist', 'name': 'Vincent van Gogh', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115588', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q5582', 'gender': ''}]",Artist,,Vincent van Gogh,"Dutch, Zundert 1853–1890 Auvers-sur-Oise",,"Gogh, Vincent van",Dutch,1853.0,1890.0,,https://www.wikidata.org/wiki/Q5582,http://vocab.getty.edu/page/ulan/500115588,1887,1887,1887,Oil on canvas,16 x 12 1/2 in. (40.6 x 31.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 40.6, 'Width': 31.8}}, {'elementName': 'Framed', 'elementDescription': None, 'elementMeasurements': {'Depth': 6.0325, 'Height': 52.7051, 'Width': 43.1801}}]",European Paintings,Paintings,"Bequest of Miss Adelaide Milton de Groot (1876-1967), 1967",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436532,https://www.wikidata.org/wiki/Q19911684,2025-06-10T04:50:22.027Z,"Metropolitan Museum of Art, New York, NY","['Men', 'Self-portraits']",True,825.0,False
436533,436533,False,1992.374,1992,True,https://images.metmuseum.org/CRDImages/ep/original/DT1947.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1947.jpg,[],Painting,Shoes,,,,,,"[{'constituentID': 161947, 'role': 'Artist', 'name': 'Vincent van Gogh', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115588', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q5582', 'gender': ''}]",Artist,,Vincent van Gogh,"Dutch, Zundert 1853–1890 Auvers-sur-Oise",,"Gogh, Vincent van",Dutch,1853.0,1890.0,,https://www.wikidata.org/wiki/Q5582,http://vocab.getty.edu/page/ulan/500115588,1888,1888,1888,Oil on canvas,18 × 21 3/4 in. (45.7 × 55.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 45.7, 'Width': 55.2}}]",European Paintings,Paintings,"Purchase, The Annenberg Foundation Gift, 1992",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436533,https://www.wikidata.org/wiki/Q19911520,2025-10-25T04:51:59.88Z,"Metropolitan Museum of Art, New York, NY","['Shoes', 'Still Life']",True,822.0,False
436534,436534,False,1993.400.5,1993,True,https://images.metmuseum.org/CRDImages/ep/original/DP346475.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP346475.jpg,[],Painting,Roses,,,,,,"[{'constituentID': 161947, 'role': 'Artist', 'name': 'Vincent van Gogh', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115588', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q5582', 'gender': ''}]",Artist,,Vincent van Gogh,"Dutch, Zundert 1853–1890 Auvers-sur-Oise",,"Gogh, Vincent van",Dutch,1853.0,1890.0,,https://www.wikidata.org/wiki/Q5582,http://vocab.getty.edu/page/ulan/500115588,1890,1890,1890,Oil on canvas,36 5/8 x 29 1/8 in. (93 x 74 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 93, 'Width': 74}}, {'elementName': 'Glazing', 'elementDescription': None, 'elementMeasurements': {'Height': 93.66269, 'Width': 75.24765}}]",European Paintings,Paintings,"The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1993, Bequest of Walter H. Annenberg, 2002",,,,,,,,,,,,,,https://www.metmuseum.org/art/collection/search/436534,https://www.wikidata.org/wiki/Q19904856,2025-10-25T04:51:59.88Z,"Metropolitan Museum of Art, New York, NY","['Roses', 'Still Life']",True,822.0,False
